borrower_id,score_date,device_type,app_sessions_last_30d,avg_airtime_recharge_ngn,has_prior_loan,prior_loan_default,social_media_linked,contact_list_size
BRW64609EE6,2023-12-01,Android,45,2396.81,False,False,False,117
BRWDB555166,2024-04-06,iOS,37,2807.05,True,False,False,488
BRW127A6B3F,2023-08-08,iOS,1,4322.53,False,False,True,263
BRWCBA749F0,2023-02-01,Android,26,3776.1,True,False,False,449
BRWBE48E672,2024-03-05,Android,59,1569.07,True,False,False,263
BRWDEE0B8D2,2024-03-22,Feature Phone,58,3682.77,True,False,True,227
BRWEC70255F,2024-03-07,Android,44,1997.54,False,False,False,477
BRWBFE6829D,2023-08-29,iOS,51,4916.91,True,False,False,158
BRW6C467A1F,2023-02-12,Android,8,2970.15,True,False,True,55
BRWB98C01E7,2023-03-21,Android,35,2295.86,True,False,False,293
BRW38CDA3BF,2022-12-25,Android,45,294.69,False,False,False,204
BRW2D540F22,2024-02-06,iOS,51,1961.61,False,False,True,165
BRWFB36233A,2024-06-20,Android,16,608.22,False,False,True,159
BRW78CC900B,2024-07-29,iOS,7,246.56,True,False,True,463
BRWD61419FC,2022-11-30,iOS,27,1168.76,False,False,False,464
BRWF1E3B234,2024-07-11,iOS,40,4712.93,False,False,False,171
BRW9D3995D7,2023-10-06,Android,26,2016.34,False,False,False,112
BRW0A8EA06A,2022-10-27,Feature Phone,7,3228.05,False,False,True,42
BRWC899B504,2023-06-02,Feature Phone,30,3095.2,False,False,True,135
BRW882B7DCE,2024-05-06,iOS,34,3424.09,True,False,True,353
BRW48F96B2E,2022-11-10,Android,26,4714.4,False,False,False,301
BRW75819E76,2024-03-08,Android,9,4588.09,False,True,False,5
BRW54E0E29D,2022-11-16,Android,44,3074.8,True,False,False,77
BRW8E65C6FC,2023-10-16,iOS,11,731.59,True,False,True,161
BRW07AECD87,2023-12-06,iOS,45,579.59,True,False,True,381
BRW9BC311C5,2024-02-20,iOS,54,4950.43,False,False,True,137
BRWC5F8B43E,2024-04-16,Feature Phone,28,2263.63,False,False,True,161
BRW6284CFFF,2024-02-21,Feature Phone,33,347.22,False,False,False,237
BRWF6C6D6F4,2023-11-06,iOS,56,3926.29,True,False,True,84
BRW3DCFB9A4,2023-12-24,Android,45,1474.44,False,False,True,428
BRWF17D592C,2022-10-12,Android,45,4123.14,False,False,True,338
BRWCB3A363C,2023-12-21,Feature Phone,34,3757.86,False,False,True,330
BRWF7106306,2023-04-09,Android,59,4653.51,False,False,False,148
BRW42477C2A,2022-11-10,iOS,19,3093.8,True,False,False,257
BRW274D1E37,2023-10-21,Android,29,3381.69,True,False,False,209
BRW32B9B9AF,2023-07-24,Android,4,1628.21,True,False,False,422
BRWA8C6D5AE,2022-10-12,iOS,52,526.95,False,False,False,103
BRWD50F6B2C,2023-10-14,Android,51,948.68,True,False,True,49
BRWB4185037,2024-02-06,Android,19,1504.09,False,True,False,12
BRWBC406535,2023-11-16,Android,50,2391.08,True,False,True,65
BRW5CB313C8,2022-09-04,Android,42,2583.53,False,False,True,271
BRW0939F16F,2024-07-09,Android,60,2222.76,False,True,False,75
BRW4509AB8B,2024-04-22,Feature Phone,28,234.09,True,True,True,146
BRW772190FA,2023-08-11,Feature Phone,23,845.73,False,False,False,446
BRW30625032,2022-11-03,Android,9,1336.88,True,False,True,312
BRW2E9D7774,2022-11-07,iOS,58,286.48,True,False,True,212
BRW034CC409,2024-03-20,Feature Phone,26,3934.52,True,False,False,225
BRW675ABD1D,2022-07-19,Android,3,2873.28,False,False,True,366
BRW32574311,2023-06-09,Android,22,1244.84,False,False,False,175
BRW00BB5B24,2024-08-02,iOS,35,1349.04,True,True,True,331
BRW7F84A303,2024-07-28,Android,43,3474.42,False,False,False,328
BRW24017224,2023-07-19,Android,44,406.66,False,False,True,256
BRW48A6CFBC,2023-12-26,Android,21,4588.58,False,True,True,403
BRW880D7BC7,2022-10-01,Android,57,2203.75,True,False,True,29
BRW5AFD425F,2023-10-29,Android,4,2917.84,False,False,True,424
BRWCB70C613,2022-11-29,iOS,0,4769.1,False,False,True,401
BRW1970F873,2022-08-11,iOS,48,1527.84,True,False,True,173
BRWEB64CCAC,2024-01-27,Android,3,1049.08,True,True,True,213
BRWD5B1A75B,2022-08-04,Feature Phone,19,2172.8,True,True,True,440
BRW4FD8E719,2023-09-14,Android,11,1164.45,False,False,True,332
BRW9A22D181,2023-08-08,Android,15,642.25,False,False,True,47
BRW54D51BB2,2022-10-28,Android,1,3763.17,False,False,False,80
BRW899620ED,2024-03-01,Android,24,2981.17,False,False,True,48
BRW0810D48D,2023-01-24,Android,55,598.46,False,False,True,15
BRWFC53F24C,2022-10-29,iOS,32,2030.54,True,False,True,9
BRW21437941,2022-12-24,Android,25,3469.21,False,False,False,98
BRWC16EC7E5,2024-06-27,Android,32,1014.75,True,False,False,144
BRW696BCC97,2023-09-01,Android,33,4322.13,False,False,True,317
BRWF40064BD,2022-10-06,Android,31,2715.53,False,False,True,251
BRW2ECC2BE3,2022-10-31,Android,8,2812.8,True,False,False,360
BRW5A817D11,2024-05-17,iOS,20,1600.32,False,False,True,190
BRWAA2A20CC,2023-04-23,Android,18,231.73,False,False,True,180
BRWFCF44810,2022-12-14,Android,7,4612.74,True,False,True,244
BRW964B7F9B,2022-07-06,iOS,10,3651.52,True,False,True,345
BRW35F7E73B,2022-09-16,Android,30,4338.28,False,False,True,215
BRW9DA7EEBB,2023-10-21,iOS,47,1098.23,True,True,True,397
BRW04E3773D,2023-04-17,iOS,19,1775.0,False,False,False,117
BRW9BAE99D9,2023-09-21,Android,13,914.28,True,False,True,176
BRWCC8E1106,2022-12-23,Android,16,1630.37,False,False,False,83
BRW034F01D1,2022-11-10,Android,37,1640.9,True,False,False,123
BRW889FD786,2023-08-01,Android,59,4388.39,True,True,True,177
BRW2DB31150,2024-06-05,iOS,23,1255.09,True,False,True,248
BRW00054F68,2022-06-18,Android,36,1837.7,False,False,False,11
BRW8BDF2CFE,2023-08-20,iOS,2,475.37,False,False,True,200
BRW0F8511B2,2023-10-25,Android,8,2199.46,True,False,False,134
BRWF9324C8E,2023-07-13,Android,21,3628.74,False,False,True,279
BRW88B2049C,2022-06-24,Android,19,3906.31,False,False,True,408
BRW549A5868,2024-06-27,Feature Phone,20,3942.79,True,False,True,389
BRW5B902A17,2022-08-02,Android,21,2157.16,False,False,False,456
BRW0B30040B,2023-06-30,Android,42,1873.77,True,False,True,412
BRW2C2BF0D6,2022-09-16,Feature Phone,39,3180.79,True,False,False,236
BRW96FF0CDD,2023-10-08,Feature Phone,16,129.8,False,False,True,226
BRWF81899CD,2023-06-08,iOS,4,3939.56,False,False,False,165
BRW36D3D7A8,2024-07-05,Android,19,1151.34,True,False,True,266
BRW1D21AC11,2023-11-30,Android,54,3970.39,False,True,False,129
BRWA5C2E533,2022-09-16,Feature Phone,35,2786.15,False,False,True,454
BRW596C0BFB,2024-05-28,Feature Phone,31,3678.45,False,True,False,277
BRWC7A91CA2,2023-12-12,Android,11,3206.04,False,True,True,355
BRWD99608F9,2023-05-22,iOS,53,2791.27,False,True,True,283
BRWD53DE174,2023-02-14,Android,51,1063.03,True,False,False,477
BRW07768CF4,2022-11-12,Android,26,1532.29,True,False,True,88
BRW0738B634,2024-02-21,Feature Phone,15,2142.03,True,False,False,370
BRW1C2D61CC,2022-06-30,Android,32,3537.12,False,False,True,369
BRWA702B614,2024-07-08,Android,0,965.54,True,False,False,78
BRW6C57B69B,2024-07-24,Android,14,465.19,True,False,True,220
BRWE0EB9EC6,2023-04-19,Android,33,517.19,False,False,False,330
BRW536B0320,2024-03-23,Android,29,2703.1,True,False,True,65
BRWC17823FB,2023-01-14,Android,44,1178.91,False,False,True,35
BRW92EBD1DE,2024-03-12,Android,40,624.22,True,False,False,245
BRW61E481D9,2023-01-04,Android,60,4141.52,False,True,False,322
BRWC969B2C7,2022-10-24,Android,8,1393.18,True,False,False,416
BRWE343E36E,2023-07-31,Android,8,4753.78,True,True,True,327
BRWDF63309D,2023-03-07,Android,58,4331.65,False,False,True,470
BRWE1668EA9,2024-01-12,Android,38,3180.32,False,False,True,411
BRW83B1E897,2023-06-16,Android,5,4861.15,True,False,False,165
BRW31AEB1BF,2022-06-24,iOS,19,625.66,False,False,True,429
BRW064C9086,2022-08-17,Android,10,4536.34,False,False,True,266
BRW7AF068E7,2022-12-04,Android,51,303.58,False,False,True,4
BRW2DCFF3CD,2023-08-24,Android,6,1492.82,False,False,False,55
BRW3C05E06F,2024-02-05,Android,17,1912.38,True,False,False,256
BRWC5728E55,2022-10-02,iOS,20,3784.07,True,False,True,406
BRW941D8584,2023-03-30,Android,15,1762.62,False,False,True,448
BRW043327BE,2023-01-20,Feature Phone,47,1005.86,False,False,False,380
BRWEB0E74FB,2022-07-28,Android,48,1224.82,True,False,False,243
BRW55881C48,2023-05-12,Android,49,3817.64,False,True,True,98
BRWF80B364D,2023-05-31,iOS,12,4601.81,True,False,False,322
BRW14EEF678,2024-03-08,iOS,33,4704.4,False,True,True,179
BRWBE8CB140,2023-09-05,Android,30,4910.55,True,False,True,459
BRWBC49BFE5,2023-08-18,Feature Phone,58,2363.24,True,False,True,484
BRWE3C35CE5,2022-07-05,Android,49,3830.43,True,False,False,375
BRWDC5EF207,2023-05-24,Android,24,2691.77,False,True,False,490
BRW7B6D160D,2023-09-22,Android,0,3633.65,False,False,True,455
BRWF4400651,2022-09-28,Feature Phone,27,3064.19,True,False,True,365
BRW40A02E43,2023-09-21,Android,3,3757.66,True,False,True,474
BRW8B3855E1,2023-04-10,Android,37,1384.57,True,False,True,89
BRWAB44C2FB,2023-07-30,iOS,38,4479.74,True,False,True,365
BRW6C6F9132,2023-01-20,Android,59,1242.76,True,False,False,155
BRW3E64F958,2022-08-21,Android,21,4518.67,False,False,False,236
BRW6B8D3C31,2023-09-16,Android,43,2323.93,True,False,False,423
BRW6B3AC8B3,2024-03-24,Android,58,4066.8,True,True,True,124
BRW6FCA6567,2024-04-20,Android,32,2279.92,False,False,False,402
BRWA204540C,2023-09-16,iOS,33,3241.19,False,False,True,294
BRWE526B5CC,2022-07-29,Feature Phone,28,4763.53,True,False,True,417
BRW13E8B205,2022-07-24,Android,0,4295.33,False,False,True,394
BRWD7F67C6B,2023-03-06,Android,24,3366.6,True,False,False,213
BRW2F47013D,2023-11-12,Android,59,4039.65,True,False,True,80
BRW4818B2D6,2023-10-31,Android,48,3025.67,True,False,True,226
BRWEAA7F816,2024-04-05,Android,56,663.71,True,False,False,210
BRW3647B541,2024-04-26,iOS,6,2529.51,False,False,True,324
BRWF31FE42A,2023-08-25,iOS,2,2884.26,True,False,False,99
BRW4157557A,2024-07-18,Android,43,2995.56,True,False,True,218
BRWF299FD92,2023-03-16,Android,16,2688.35,False,False,True,42
BRW99EBFC36,2023-02-10,iOS,58,3796.27,False,False,False,61
BRWD9C2AD3F,2023-05-19,Feature Phone,22,353.71,False,True,False,362
BRWBB4FC615,2022-07-02,Android,16,2818.23,True,False,True,74
BRWC827E2D8,2022-07-27,Android,2,807.85,False,False,False,413
BRW3BD1F7BA,2022-10-25,Android,54,950.31,False,False,False,350
BRWA3754E12,2023-09-27,Android,45,4072.08,True,False,False,258
BRW652DC397,2023-08-18,Feature Phone,50,4944.82,True,True,True,434
BRWC55D377E,2024-01-31,Android,27,1779.35,False,False,False,362
BRW423ADE4C,2024-01-18,Android,44,825.25,False,False,False,55
BRWB181AC47,2022-09-21,Android,59,4983.62,False,False,True,40
BRWDA01300B,2023-01-20,Android,29,447.58,False,False,True,394
BRW66EE6501,2023-07-25,Android,7,2471.35,True,False,True,269
BRWC0082962,2023-11-05,Feature Phone,52,1275.74,False,False,True,34
BRWAF1A3801,2024-03-27,iOS,4,748.05,True,False,False,176
BRWEC3E059B,2023-12-06,Android,12,3086.19,False,False,True,428
BRW804508DE,2023-08-04,Android,3,3942.16,False,False,False,157
BRWA2432257,2022-12-30,Android,11,4443.61,False,False,False,303
BRW9B8276C5,2024-01-30,Feature Phone,3,2604.98,False,False,False,193
BRW2900730B,2024-06-15,iOS,20,2500.25,True,False,False,35
BRW67210D62,2023-12-04,Android,33,1089.24,True,False,False,283
BRW947BDDE0,2024-06-21,iOS,21,4451.18,True,True,True,493
BRW845C0C43,2023-07-09,iOS,37,975.74,False,False,True,292
BRW0D0E0474,2023-08-30,Android,39,3919.42,True,False,True,329
BRWA05C51D2,2024-04-28,Android,6,1186.96,True,False,False,67
BRWBAFC931B,2023-02-23,Android,5,4599.06,False,False,True,483
BRW429F9FB6,2022-10-21,iOS,21,758.82,False,True,True,271
BRW1C0E93A8,2023-02-22,Android,53,4344.17,True,False,True,128
BRWF6D6FEBF,2022-07-04,Android,40,3598.03,False,True,True,422
BRW55FA8471,2023-08-28,Android,60,2311.05,True,False,True,37
BRWF341BDB6,2022-11-11,iOS,44,892.82,False,False,True,327
BRW96D6B98D,2023-04-05,Android,22,2423.56,False,False,False,62
BRW72ECA01D,2024-04-25,Android,59,4883.89,False,False,True,193
BRW27405451,2023-11-21,Feature Phone,51,2995.34,False,True,False,256
BRW7654B4EC,2022-11-11,Android,27,2480.12,True,False,True,488
BRW178EF97E,2022-08-26,iOS,41,476.08,False,True,False,116
BRW720B814B,2022-12-11,Android,33,3781.66,False,False,True,72
BRW55057635,2023-10-20,Android,27,2430.59,True,False,True,148
BRWC0816E4D,2023-05-06,Android,60,4647.73,False,False,True,289
BRW14CD60CE,2024-07-18,Feature Phone,34,1339.92,True,False,True,133
BRW72073705,2022-08-10,Feature Phone,11,4508.49,True,False,True,197
BRWB74F9A39,2024-01-21,Android,53,4182.56,True,False,False,96
BRW69A24666,2024-01-18,Android,60,4173.75,True,True,True,85
BRWB8F7BE5E,2024-01-20,iOS,60,1920.28,True,False,False,500
BRWE2AD12C5,2023-09-24,Feature Phone,10,343.28,True,False,True,284
BRW3F9745D1,2022-07-14,Android,24,3980.13,True,False,False,307
BRWEF6311D9,2023-09-29,Android,25,3498.06,False,False,False,290
BRWBD14DF9C,2024-01-02,Android,36,595.55,False,False,False,26
BRWBBE75F4F,2023-06-07,Android,19,4712.75,False,False,False,262
BRW4B5FE9C7,2022-12-05,Android,52,1548.16,False,False,True,270
BRWE1BB4B19,2023-11-17,Android,14,3654.44,True,True,True,54
BRW0224C91E,2024-07-09,Android,13,2745.44,True,False,True,389
BRW8F06CAAB,2024-05-08,Android,31,4263.03,False,False,True,190
BRW5857DA6F,2022-07-08,Android,8,2027.18,True,False,True,199
BRW7B81F4D7,2023-03-20,Android,20,4951.88,False,False,True,498
BRWBED48D4F,2022-11-22,iOS,3,3521.9,True,False,True,149
BRW3262625A,2024-01-28,iOS,20,2304.48,True,True,False,482
BRW4BD5FE67,2023-10-11,Android,53,3994.01,True,False,False,253
BRWCCA5A9B7,2024-02-02,Feature Phone,42,2740.27,False,False,True,78
BRWD0534790,2023-02-02,Android,7,3695.4,True,False,True,456
BRWADB66ABD,2024-03-30,iOS,3,3935.51,True,False,True,274
BRWF4A24AEB,2024-06-14,Android,13,919.17,True,False,True,372
BRW1C876537,2024-03-08,Feature Phone,20,1947.38,False,False,True,74
BRW73C4E630,2023-03-20,iOS,11,4303.25,True,False,False,76
BRW1C46C70D,2023-10-27,Feature Phone,41,1300.36,True,False,False,22
BRW0759C655,2024-07-31,Feature Phone,43,3394.08,True,False,True,192
BRWF74B7FF7,2022-09-11,Android,56,4628.0,False,False,True,139
BRWA785BDB9,2024-04-18,Feature Phone,52,2336.24,True,False,True,447
BRWC2D3B3F3,2024-05-13,Android,50,2626.16,True,False,False,479
BRW8CDD1D6E,2022-10-25,Android,58,4330.2,True,True,False,306
BRW1127F7AD,2023-08-22,Feature Phone,22,4071.73,False,False,True,260
BRWF6099118,2023-01-20,Android,48,3135.97,False,False,False,18
BRWAD0D491C,2022-06-28,iOS,38,963.4,True,False,True,425
BRWF25F244A,2022-08-24,Android,22,1783.77,False,False,True,375
BRW6334E4D7,2023-04-10,Android,38,4528.64,False,False,True,287
BRW2477432A,2022-12-10,Android,14,1100.57,False,False,True,344
BRW12EAA490,2023-05-28,Android,44,2292.22,False,False,True,277
BRWEBB576E2,2023-05-15,Android,38,1059.9,False,True,False,199
BRWB231C1F4,2023-05-04,Android,9,4314.08,True,False,True,380
BRW802E58B6,2024-02-21,Android,58,1824.77,True,False,True,444
BRW3928F62E,2023-10-04,Android,39,3263.59,False,False,True,462
BRW05DE587F,2023-01-18,Android,25,917.79,False,False,True,62
BRW33C58268,2022-12-28,Android,35,1594.92,False,True,False,373
BRW748B43D2,2023-02-22,Android,57,1241.77,True,False,True,338
BRW67FC6E04,2024-03-12,iOS,8,257.15,False,False,False,276
BRW6B9DCC55,2022-11-27,Feature Phone,40,2207.48,False,False,True,201
BRW21778DA6,2024-03-06,Feature Phone,35,3509.02,False,False,True,246
BRWE86F68FA,2022-06-17,Android,26,4052.71,False,False,False,472
BRW093EE63D,2024-01-31,iOS,32,4289.45,True,False,False,294
BRW05140CB6,2022-11-21,Android,48,1726.92,False,True,False,65
BRW65417050,2024-02-24,Feature Phone,19,2951.08,True,False,True,417
BRWBAF93D4D,2024-01-04,Android,59,2272.02,True,False,True,148
BRW6461C230,2023-10-26,iOS,12,4375.64,False,True,False,432
BRW24269DF0,2023-02-04,iOS,48,164.08,True,False,True,87
BRW29821FB6,2023-01-29,Android,60,2020.89,False,False,False,338
BRWEA1C08F6,2023-12-24,Android,19,4431.8,False,False,True,383
BRW03184C73,2023-06-30,Android,44,3898.58,False,False,False,309
BRW2026DF63,2022-10-29,Android,26,3907.19,False,False,True,221
BRW31C2EC17,2024-01-20,Android,33,172.4,True,True,True,213
BRW94A6BF4A,2022-07-12,iOS,52,2688.38,False,False,False,337
BRW1BE52A5F,2022-12-12,Feature Phone,5,1085.93,False,False,True,451
BRWDF6D5A11,2022-06-22,Feature Phone,13,2854.69,False,False,True,390
BRW8B1BAA67,2022-11-12,Android,0,1624.04,False,False,True,426
BRW716D0CA7,2022-10-27,Android,26,710.29,True,True,False,318
BRW7C46B01C,2023-10-17,Android,53,2837.59,False,False,True,35
BRWF2309658,2022-10-08,iOS,52,3236.2,True,False,False,2
BRWE05559F7,2023-07-30,Feature Phone,54,3753.72,False,False,True,346
BRWEE7E7E49,2022-06-27,Android,43,3236.37,False,False,False,487
BRWEE067808,2023-09-12,iOS,25,4234.89,True,False,True,16
BRW26773CD6,2022-07-22,Android,19,1736.96,True,False,False,362
BRW53E5B5F7,2024-03-09,Android,8,4582.55,True,False,True,242
BRW48E6113E,2022-08-21,Android,55,2459.82,False,False,True,246
BRWDFD842C0,2023-06-23,iOS,12,1218.11,True,False,False,190
BRWB03A6B26,2022-07-11,Android,17,4545.9,False,False,True,42
BRW050FAB80,2023-10-21,Feature Phone,49,3987.89,False,False,False,435
BRW9B394537,2023-01-06,Feature Phone,0,4012.96,True,True,False,242
BRW1A143EAA,2024-07-03,iOS,45,1979.01,False,False,True,83
BRW4C61FD24,2022-11-03,iOS,42,1648.99,True,False,True,106
BRWB631BF3B,2024-02-05,Android,52,259.99,False,False,False,279
BRWAF327E82,2022-09-13,Android,36,1674.35,True,False,True,344
BRWF9F76DEA,2022-12-31,Feature Phone,14,3420.12,False,False,False,271
BRWB0B1D685,2023-08-14,Android,17,4910.0,True,False,False,465
BRWC399540D,2024-07-19,Android,26,1580.31,True,False,True,409
BRW30B0AFB1,2022-10-23,Android,0,1880.06,False,False,False,231
BRW8136CDFF,2023-08-06,Android,48,2078.8,False,False,False,248
BRW2B142B67,2023-02-20,Android,11,711.12,False,False,False,426
BRW8110F19C,2023-11-07,Feature Phone,56,1079.63,False,True,False,222
BRW1D6B2038,2024-02-10,Android,24,2216.51,False,False,True,425
BRWAB4094D0,2023-07-07,iOS,46,2818.5,True,False,True,320
BRW1E83116F,2022-09-14,Android,56,2178.49,False,False,True,75
BRW79516CF4,2023-03-15,Android,51,4008.11,True,False,True,402
BRW6B46B53F,2024-05-08,Android,24,2186.26,False,False,False,188
BRWABAE043E,2024-02-03,iOS,40,4850.76,True,False,True,481
BRW0F336377,2023-09-09,iOS,26,3111.15,False,False,True,170
BRW4D608A53,2024-06-01,Android,20,2392.28,True,False,True,285
BRWB6816213,2022-11-23,Android,6,1038.7,False,False,True,460
BRWD8692146,2022-11-11,Feature Phone,47,3402.57,True,False,False,88
BRW774AEE6F,2024-07-10,Android,18,2155.72,True,False,True,34
BRW2A4380EA,2024-04-02,Android,3,4904.63,False,False,True,407
BRWFBE9FF9A,2023-10-20,Android,35,1045.21,True,False,True,382
BRWA28A6ABF,2022-07-21,Android,17,1035.27,True,False,True,430
BRWE70189CF,2022-06-19,iOS,40,551.13,False,False,False,92
BRW35C4960C,2023-02-08,Android,19,405.41,False,False,True,475
BRW3D7BA386,2023-08-14,iOS,31,701.44,True,False,True,273
BRWFBBA1F29,2023-06-11,Android,47,2761.99,True,False,False,138
BRWD0C71CF2,2024-05-23,Feature Phone,8,3218.25,False,False,False,499
BRWC296A55F,2024-08-02,iOS,20,407.74,True,False,True,445
BRW3786F355,2023-02-12,Feature Phone,53,1064.97,True,False,False,402
BRW5DAE6F73,2023-04-07,Android,9,1254.34,True,False,False,252
BRW4A81980A,2022-07-31,iOS,0,2880.71,True,False,True,326
BRWDEA816F9,2024-02-02,Android,21,3164.93,True,False,True,335
BRW9D48ADEE,2022-09-28,Android,56,1687.43,True,False,True,481
BRWF04F7C0D,2024-03-30,Android,2,4822.48,True,False,False,28
BRWC44FBADF,2022-10-11,Android,2,3186.8,True,False,True,202
BRW86EE4732,2023-08-04,iOS,2,1285.49,True,False,True,8
BRW655E97E4,2023-09-03,iOS,0,1415.94,True,False,True,171
BRWE341CF0C,2024-01-27,iOS,47,417.58,False,False,True,140
BRW433A2961,2023-03-02,Android,38,430.85,False,True,False,95
BRWA7A9C95C,2023-12-25,Android,44,2850.78,True,False,True,166
BRW68688559,2023-05-11,Feature Phone,28,4452.34,False,True,False,368
BRW8F5FF180,2023-05-20,Feature Phone,54,313.0,False,False,True,12
BRWB1107156,2023-01-24,Android,17,164.7,False,False,True,499
BRW018CD377,2022-08-20,Feature Phone,36,1169.31,True,False,True,193
BRW6291CD79,2022-12-23,Android,50,4001.52,False,False,True,91
BRWC44D74AE,2024-06-28,iOS,16,1459.07,False,False,True,154
BRW30352B97,2024-01-21,Feature Phone,26,4561.37,False,False,False,209
BRW1FE39C21,2023-12-17,Android,59,3099.81,True,False,False,9
BRW5F44B2D2,2024-03-07,Android,52,2979.33,False,False,False,312
BRWCB435D29,2024-05-08,Android,1,3379.14,False,False,True,176
BRW6C61104E,2023-08-25,Feature Phone,25,250.18,False,False,True,75
BRW84BEA89C,2023-02-27,Feature Phone,37,4471.75,True,False,True,209
BRW0538FEB3,2023-10-13,Android,25,4097.58,True,False,True,345
BRW9635FE34,2024-04-05,Android,53,654.48,False,False,True,395
BRWD7F81BE3,2024-07-12,iOS,19,4001.9,True,False,False,209
BRW945B3F14,2024-04-09,Android,25,1772.29,True,False,True,170
BRW9256AA5A,2023-07-28,Feature Phone,22,414.82,False,True,False,442
BRW18C72FDF,2022-10-17,Android,40,244.12,True,True,False,442
BRW63490B56,2023-03-09,Android,9,4083.79,False,False,True,196
BRW07F6ADC0,2024-01-22,Android,22,4441.89,True,False,True,140
BRWFF191277,2024-08-03,Android,41,1447.37,False,False,True,281
BRWCDB61DC7,2022-07-10,iOS,47,3225.61,True,False,False,70
BRW0932FCF5,2024-02-16,Android,6,1406.43,True,True,True,20
BRWFDAB4AF1,2023-05-21,Android,59,3673.73,True,False,True,200
BRW1C42F37D,2024-03-10,Android,59,925.16,False,False,True,396
BRWED306B94,2023-01-13,Feature Phone,19,2967.16,True,False,True,261
BRW24BCACB5,2022-11-11,Android,60,4483.28,True,False,False,278
BRW9861B081,2023-05-17,Android,10,4628.37,True,False,True,94
BRW8DCECDEA,2023-01-17,Android,23,4374.94,True,False,False,231
BRW6BC6178B,2024-03-07,iOS,52,141.83,False,False,False,393
BRWABE65617,2023-11-29,iOS,60,3319.59,True,False,False,89
BRW2E8447CE,2022-06-18,Android,2,1639.29,True,False,False,125
BRW52AD3458,2024-07-15,iOS,57,2620.39,True,False,False,426
BRWF93F70D9,2024-02-02,iOS,36,1124.29,False,False,True,103
BRWFE0F00FE,2022-08-18,Android,18,2902.34,True,False,True,212
BRW482C3C39,2023-03-15,Android,13,122.16,True,False,False,51
BRWD7ADCE71,2023-11-28,Android,31,398.08,False,False,False,320
BRWBC0AAFE5,2023-12-10,Android,48,2896.65,False,True,True,88
BRW03A614B5,2023-11-05,Feature Phone,5,3903.37,False,True,False,123
BRW3AE67C7D,2022-11-23,Feature Phone,6,4094.09,False,False,False,369
BRWE9085B99,2022-07-03,Android,9,463.47,False,False,False,220
BRW9AE64E21,2023-08-04,Feature Phone,22,3250.78,False,False,False,119
BRW148BCE67,2023-03-14,Feature Phone,59,212.66,False,False,False,42
BRW315A5EC1,2023-07-27,Android,8,4023.95,True,False,False,289
BRW1944F97C,2023-05-05,Android,13,3427.59,False,False,True,428
BRW2894BFD1,2022-08-15,Android,37,2634.19,False,False,False,333
BRW677FBC84,2022-09-27,Android,36,983.26,False,True,True,151
BRW412F3F08,2024-04-23,Feature Phone,38,809.46,False,False,False,282
BRW70D2D060,2024-03-01,Android,40,599.55,False,False,True,190
BRW5FEB026F,2023-09-18,Android,3,558.34,True,False,True,431
BRW62F6A58C,2023-09-30,Android,35,4579.38,True,False,False,410
BRWE578A539,2023-09-28,Feature Phone,38,1746.23,False,False,True,97
BRW11F5D329,2023-02-27,Android,14,2777.39,False,True,True,254
BRW64E3502F,2024-04-25,Feature Phone,42,4736.9,False,False,True,244
BRWCC6763E5,2022-10-31,iOS,10,1788.22,False,False,True,97
BRWA598B105,2023-05-19,Android,14,692.76,False,False,True,475
BRW60403FBD,2022-07-18,Android,38,4859.62,True,False,False,93
BRW3FAA5F91,2024-06-14,iOS,33,4640.74,True,False,True,0
BRWB5A6F082,2022-12-12,Feature Phone,58,2647.32,False,False,True,457
BRW25C78C1C,2024-01-26,Android,3,4692.62,True,False,False,117
BRW9E688FA7,2023-11-06,Android,23,3085.74,False,False,False,164
BRWC66F0B2F,2023-02-11,Android,17,4322.7,False,True,True,88
BRW2EECFECD,2022-12-14,Feature Phone,46,3428.11,True,False,True,100
BRWAEA9419D,2023-09-20,iOS,43,4869.61,True,False,False,265
BRW61BA4650,2022-08-11,Android,44,2736.72,False,True,False,233
BRW82BA6F49,2023-10-20,Feature Phone,34,1209.1,False,False,True,148
BRW9766AD54,2024-05-10,iOS,19,2042.97,False,False,False,229
BRWEACC6CC2,2023-05-25,Feature Phone,4,401.87,True,False,True,219
BRWFFECFCCF,2023-12-25,Android,28,1618.1,False,False,True,36
BRWC159BAE2,2023-03-07,Android,4,962.04,True,False,True,207
BRW69EA929F,2023-05-20,Android,38,4114.77,False,False,True,33
BRW3979597B,2024-04-13,Feature Phone,56,1735.41,False,False,True,441
BRW783506A5,2023-03-17,Feature Phone,52,941.47,False,False,True,397
BRW1D3AE65A,2022-11-21,Feature Phone,12,4214.64,False,False,True,416
BRWF9CF00C7,2022-10-20,Android,33,3699.6,False,False,True,451
BRW25070E1C,2024-07-03,Android,12,3114.86,True,False,True,18
BRWD1211884,2022-09-18,Android,53,4440.14,True,False,True,66
BRW7681EE57,2024-04-19,iOS,3,402.46,False,True,True,247
BRWD4A6AD8B,2024-06-14,Android,40,4546.18,False,False,True,151
BRW92BDB30A,2024-01-01,Android,6,647.91,False,False,False,363
BRW960292FB,2023-09-06,Android,51,967.92,True,True,False,295
BRWCB048642,2024-02-14,Android,19,3635.37,False,False,True,73
BRW32D71092,2024-02-13,Feature Phone,17,3754.52,True,False,False,355
BRW9962A4B6,2023-09-16,Android,59,3853.15,False,False,True,331
